,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1763,"Regent's Park, Camden",51.5270471,-0.147306058011688,The Union,51.524653746054895,-0.14274509618148915,Bar
1764,"Regent's Park, Camden",51.5270471,-0.147306058011688,Inner Circle | Regent's Park,51.52775,-0.153688,Park
1765,"Regent's Park, Camden",51.5270471,-0.147306058011688,Triton Fountain,51.52872,-0.1534579,Fountain
1766,"Regent's Park, Camden",51.5270471,-0.147306058011688,Will to Win,51.525591355875804,-0.15368337808546317,Tennis Court
1767,"Regent's Park, Camden",51.5270471,-0.147306058011688,Pavillion,51.525667,-0.153783,Café
1768,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Avenue Gardens,51.527253731012436,-0.14812132810368903,Garden
1769,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,FUME at Dry Martini,51.52541523828828,-0.14405729176267168,Hookah Bar
1770,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Regent's Park Children's Playground,51.52562128838914,-0.14828137626329102,Playground
1771,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Rose Gardens,51.52729059884382,-0.15264348638465625,Garden
1772,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Queen Mary's Gardens,51.52750021792723,-0.15320031987728944,Garden
1773,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,The Level,51.52528,-0.143647,Lounge
1774,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,The Place Restaurant,51.52503580410741,-0.14371544122695923,Buffet
1775,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Regent's Park Tennis Courts,51.52564908053392,-0.15364804482498792,Tennis Court
1776,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Benugo Espresso Bar,51.52862676031468,-0.14884084622917035,Coffee Shop
1777,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Park Square Gardens,51.524184776008966,-0.1472623262919385,Park
1778,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Black Sheep Coffee,51.52392484116901,-0.1437004255836,Coffee Shop
1779,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,New Diorama Theatre,51.524801534139165,-0.14199035117413872,Theater
1780,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Café Istanbul Bistro,51.52361884963538,-0.14394250920959895,Turkish Restaurant
1781,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Melia White House Hotel,51.524936,-0.143777,Hotel
1782,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Dry Martini Cocktail Bar,51.525391959681365,-0.14409126245820095,Cocktail Bar
1783,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Frieze Sculpture Park,51.52552516929507,-0.14646538251586616,Art Gallery
1784,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Longfords Bar,51.525181057997216,-0.14397714012599225,Bar
1785,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,The Albany,51.523384961525345,-0.14408980903500312,Pub
1786,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Pret A Manger,51.52357662766382,-0.14401988732301138,Sandwich Place
1787,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,ISH Bar,51.52391848926862,-0.14500551742757503,Bar
1788,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,The Queen's Head & Artichoke,51.525729848350444,-0.14415760131302535,Pub
1789,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,St John's Lodge Gardens,51.52922132572949,-0.15154301364030942,Garden
1790,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,ND Café & Bar,51.52487195099435,-0.14169269302263077,Café
1791,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Wasabi,51.52421464883033,-0.141934079368813,Sushi Restaurant
1792,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,EAT.,51.52409119930274,-0.14219891758779715,Sandwich Place
1793,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,English Gardens,51.526886,-0.14738235,Park
1794,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Regent's Place,51.52459788513634,-0.14150609369536613,Plaza
1795,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Virgin Active,51.52562301494339,-0.14119124719532203,Gym / Fitness Center
1796,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,The Green Man,51.5239303397778,-0.1434232200056611,Pub
1797,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Tesco,51.52378444846465,-0.14366620466218147,Grocery Store
1798,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Jesshops,51.52845824331177,-0.14327134563447788,Bakery
1799,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,229 Club,51.52363889518187,-0.14461876675526045,Nightclub
1800,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,The Regent's Place Health Club,51.525448919987916,-0.14103873243819984,Gym / Fitness Center
1801,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,The Union,51.524653746054895,-0.14274509618148915,Bar
1802,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Inner Circle | Regent's Park,51.52775,-0.153688,Park
1803,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Triton Fountain,51.52872,-0.1534579,Fountain
1804,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Will to Win,51.525591355875804,-0.15368337808546317,Tennis Court
1805,"St Pancras and Somers Town, Camden",51.5270471,-0.147306058011688,Pavillion,51.525667,-0.153783,Café
1806,"Swiss Cottage, Camden",51.5438518,-0.1750178,Hampstead Theatre,51.543801647658114,-0.17408907743747687,Theater
1807,"Swiss Cottage, Camden",51.5438518,-0.1750178,Merito Coffee,51.54391104277603,-0.174260143999686,Coffee Shop
1808,"Swiss Cottage, Camden",51.5438518,-0.1750178,Palmers Lodge,51.54540495932064,-0.17607552755060968,Hostel
1809,"Swiss Cottage, Camden",51.5438518,-0.1750178,Better Swiss Cottage Leisure Centre,51.542549589447916,-0.17295636383082102,Gym / Fitness Center
1810,"Swiss Cottage, Camden",51.5438518,-0.1750178,Guglee,51.54512536497184,-0.17679693534645308,Indian Restaurant
1811,"Swiss Cottage, Camden",51.5438518,-0.1750178,Swiss Cottage Grocers,51.54539890093747,-0.17741100048247108,Organic Grocery
1812,"Swiss Cottage, Camden",51.5438518,-0.1750178,Swiss Cottage Farmers' Market,51.543838525523,-0.17462258105212114,Farmers Market
1813,"Swiss Cottage, Camden",51.5438518,-0.1750178,Lanka,51.54592881042824,-0.17949809677697334,Dessert Shop
1814,"Swiss Cottage, Camden",51.5438518,-0.1750178,Fiddie's Italian Kitchen,51.545326669108995,-0.17725266672598197,Italian Restaurant
1815,"Swiss Cottage, Camden",51.5438518,-0.1750178,Atariya Sushi Bar,51.54226515147229,-0.179514129881679,Sushi Restaurant
1816,"Swiss Cottage, Camden",51.5438518,-0.1750178,Caffè Nero,51.545368751864714,-0.17782352536118087,Coffee Shop
1817,"Swiss Cottage, Camden",51.5438518,-0.1750178,Waitrose & Partners,51.546203040110406,-0.17958835182344046,Supermarket
1818,"Swiss Cottage, Camden",51.5438518,-0.1750178,Odeon,51.54250996370735,-0.1745679051616662,Multiplex
1819,"Swiss Cottage, Camden",51.5438518,-0.1750178,Green Cottage | 绿雨居,51.545187402961304,-0.17699980410513344,Chinese Restaurant
1820,"Swiss Cottage, Camden",51.5438518,-0.1750178,Huggle,51.54305834991564,-0.1720451112544125,Department Store
1821,"Swiss Cottage, Camden",51.5438518,-0.1750178,Singapore Garden,51.54209922817091,-0.17955155895847486,Malay Restaurant
1822,"Swiss Cottage, Camden",51.5438518,-0.1750178,Sprinkles Gelato,51.54470074055231,-0.17602420061246846,Dessert Shop
1823,"Swiss Cottage, Camden",51.5438518,-0.1750178,The Arches,51.542022473269085,-0.18072641645610205,Wine Bar
1824,"Swiss Cottage, Camden",51.5438518,-0.1750178,Sushi & More,51.544639854978186,-0.17590538519854404,Japanese Restaurant
1825,"Swiss Cottage, Camden",51.5438518,-0.1750178,Garden Breakfast Cafe,51.54602419009194,-0.1793049122780168,Café
1826,"Swiss Cottage, Camden",51.5438518,-0.1750178,Bradley's,51.543964407696144,-0.1728415609552195,Restaurant
1827,"Swiss Cottage, Camden",51.5438518,-0.1750178,Starbucks,51.544033,-0.17538664,Coffee Shop
1828,"Swiss Cottage, Camden",51.5438518,-0.1750178,Mia Lounge Swiss Cottage,51.54388087125793,-0.17519104936041785,Restaurant
1829,"Swiss Cottage, Camden",51.5438518,-0.1750178,Loft Coffee,51.546665101235526,-0.18030418621951683,Café
1830,"Swiss Cottage, Camden",51.5438518,-0.1750178,Executive Lounge,51.54207933301434,-0.17030607257653033,Hotel Bar
1831,"Swiss Cottage, Camden",51.5438518,-0.1750178,Belsize Village,51.547453022103156,-0.17146825790405273,Plaza
1832,"Swiss Cottage, Camden",51.5438518,-0.1750178,The Baking Lab (Bake with Maria),51.54075525926943,-0.17938990243608305,Bakery
1833,"Swiss Cottage, Camden",51.5438518,-0.1750178,Barista Coffee House,51.54674704224664,-0.17966864318135592,Café
1834,"Swiss Cottage, Camden",51.5438518,-0.1750178,pasticcio,51.5443595790202,-0.1756030421126591,Italian Restaurant
1835,"Swiss Cottage, Camden",51.5438518,-0.1750178,Natural Natural,51.54607074973594,-0.17920524578913508,Grocery Store
1836,"Swiss Cottage, Camden",51.5438518,-0.1750178,Chimney Cake Bakers,51.54535679268764,-0.1774215442802624,Bakery
1837,"Swiss Cottage, Camden",51.5438518,-0.1750178,M&S Simply Food,51.54423992546856,-0.1755376277207561,Grocery Store
1838,"Swiss Cottage, Camden",51.5438518,-0.1750178,Carluccio's,51.54207807128854,-0.1705026626586914,Italian Restaurant
1839,"Swiss Cottage, Camden",51.5438518,-0.1750178,London Marriott Hotel Regents Park,51.5420431,-0.1704653,Hotel
1840,"Swiss Cottage, Camden",51.5438518,-0.1750178,Argos,51.544704361396015,-0.1760890677421372,Warehouse Store
1841,"Swiss Cottage, Camden",51.5438518,-0.1750178,WHSmith,51.54495772840701,-0.17650141455733726,Bookstore
1842,"Swiss Cottage, Camden",51.5438518,-0.1750178,Subway,51.54394518873573,-0.17514249560516787,Sandwich Place
1843,"Swiss Cottage, Camden",51.5438518,-0.1750178,Iceland,51.54588658320555,-0.17870361623396586,Grocery Store
1844,"Swiss Cottage, Camden",51.5438518,-0.1750178,Swiss Cottage Playground & Outdoor Gym,51.54293635230374,-0.17297091303553977,Playground
1845,"Swiss Cottage, Camden",51.5438518,-0.1750178,Duck Duck Goose,51.54513800620872,-0.17673573933540965,Cantonese Restaurant
1846,"Swiss Cottage, Camden",51.5438518,-0.1750178,Del'Aziz,51.5426333364908,-0.17328037645785688,Moroccan Restaurant
1847,"Swiss Cottage, Camden",51.5438518,-0.1750178,Ye Olde Swiss Cottage,51.54322482992039,-0.17482257961266756,Pub
1848,"Swiss Cottage, Camden",51.5438518,-0.1750178,Udon Café,51.545922760787846,-0.17848575096982197,Asian Restaurant
1849,"Swiss Cottage, Camden",51.5438518,-0.1750178,Nona,51.54201936272131,-0.1807898801751981,Italian Restaurant
1850,"Swiss Cottage, Camden",51.5438518,-0.1750178,Costa Coffee,51.54498971786865,-0.1765611082856481,Coffee Shop
1851,"Swiss Cottage, Camden",51.5438518,-0.1750178,Costa Coffee,51.54248815386249,-0.17505481464931172,Coffee Shop
1852,"Swiss Cottage, Camden",51.5438518,-0.1750178,Best Western™ Swiss Cottage Hotel,51.54462789399422,-0.17263975902780943,Hotel
1853,"Swiss Cottage, Camden",51.5438518,-0.1750178,Zara Cafe,51.5418157306901,-0.1798457946742042,Café
1854,"Swiss Cottage, Camden",51.5438518,-0.1750178,Boots,51.54521931653076,-0.17714544082129616,Pharmacy
1855,"Swiss Cottage, Camden",51.5438518,-0.1750178,Swiss Cottage Station/Finchley Road Bus Stop L,51.54320351901109,-0.1752061125990351,Bus Stop
1856,"Swiss Cottage, Camden",51.5438518,-0.1750178,Camden Swiss Cottage Swimming Club Lane 1,51.54246838602339,-0.1732325554352885,Gym / Fitness Center
1857,"Swiss Cottage, Camden",51.5438518,-0.1750178,Swiss Cottage Spa&Massage,51.544924,-0.176573,Massage Studio
1858,"Swiss Cottage, Camden",51.5438518,-0.1750178,Eriki,51.544837767422,-0.17600349865487047,Indian Restaurant
1859,"Swiss Cottage, Camden",51.5438518,-0.1750178,Budgens,51.542844,-0.171776,Convenience Store
1860,"Swiss Cottage, Camden",51.5438518,-0.1750178,WHSmith,51.54693745310846,-0.17967869517088317,Bookstore
1861,"Swiss Cottage, Camden",51.5438518,-0.1750178,TfL Bus Stop (Y),51.54139511150585,-0.180735459291322,Bus Stop
1862,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,The Gallery,51.54650872874577,-0.19019958939499448,Bar
1863,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,West Hampstead Farmers' Market,51.54808167012295,-0.1915420308703239,Farmers Market
1864,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,The Petite Corée,51.54617,-0.190987,Korean Restaurant
1865,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,West End Charcoal Grill,51.54754058682552,-0.19108877414644207,Middle Eastern Restaurant
1866,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,The Sanctuary Cafe,51.54588605807347,-0.1918903115318781,Café
1867,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Pham House,51.54654323748191,-0.1898732191308351,Vietnamese Restaurant
1868,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Wired Co.,51.54646428117145,-0.19042021340215984,Coffee Shop
1869,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,M&S Simply Food,51.54710006179179,-0.19127721922469343,Grocery Store
1870,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,The Cedar,51.5499879470259,-0.19144978334004673,Mediterranean Restaurant
1871,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Toomai,51.548732115965684,-0.191142730725204,Vietnamese Restaurant
1872,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Sarracino,51.546554422931614,-0.19003829523932494,Pizza Place
1873,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Lola's Bakery,51.54897337966844,-0.19113541969864767,Bakery
1874,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,The Wet Fish Cafe,51.55110026387991,-0.19161334997350216,Café
1875,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,GAIL's Bakery,51.550508644213785,-0.19141681730550894,Bakery
1876,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Bobby Fitzpatrick,51.550634945856835,-0.19146219205875434,Pizza Place
1877,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Banana Tree Canteen,51.54957786428573,-0.19149680182870496,Thai Restaurant
1878,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,West End Lane Books,51.55074235017171,-0.191494824892118,Bookstore
1879,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Rosa's Thai Cafe,51.54800633766501,-0.19111756445011346,Thai Restaurant
1880,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Czech And Slovak Bar & Restaurant,51.54483982637283,-0.1916968897273493,Bar
1881,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,The Alice House,51.55092937194873,-0.19155062463082875,Pub
1882,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Bellaluna,51.55056559370386,-0.19147122163651675,Italian Restaurant
1883,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,The Railway,51.5462986406413,-0.1911161473214351,Pub
1884,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Hām,51.55106,-0.191402,English Restaurant
1885,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Guglee,51.55079879690661,-0.19148950544640966,Indian Restaurant
1886,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Art 4 Fun,51.54919510557514,-0.19129770328661283,Arts & Crafts Store
1887,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Starbucks,51.547745,-0.191195,Coffee Shop
1888,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Starbucks,51.54931821095774,-0.19435017298931848,Coffee Shop
1889,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Minkies,51.54756761872584,-0.19112724580886256,Coffee Shop
1890,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Hampstead Cricket Club,51.55019760520442,-0.18775576221166076,Cricket Ground
1891,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Remix cuts & colours,51.546509,-0.189587,Cosmetics Shop
1892,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Bengal Spice,51.549733694375185,-0.19147851831039595,Indian Restaurant
1893,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Nisa,51.546395671763996,-0.19116464696264032,Convenience Store
1894,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Platform 4,51.54827489277945,-0.1921435294570983,Platform
1895,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Homebase,51.54762926921696,-0.18594783436755363,Hardware Store
1896,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Platform 3,51.5485759585758,-0.19285956251459108,Platform
1897,"West Hampstead, Camden",51.546750249999995,-0.19076383178391002,Sainsbury's Local,51.550035439288685,-0.1913832327926457,Grocery Store
